index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
2719,2719,His weekss Australia Letter considers what it mean to be home for those who move all over the world ,2018-01-11 22:43:40+00:00,This weekâs Australia Letter considers what it means to be home for those who move all over the world.,"{'main': 'Weâve Made It Home', 'kicker': 'Letter 40', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Travel and Vacations', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Amadeo Garcia Garcia', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Baker, Peter', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Australia', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Sydney (Australia)', 'rank': 5, 'major': 'N'}]",Foreign,World,2719,compound,0.0
2720,2720,The creation of a new military force in Syria raise fear of fighting among American ally and could draw the U S deeper into the conflict ,2018-01-16 23:48:38+00:00,The creation of a new military force in Syria raises fears of fighting among American allies and could draw the U.S. deeper into the conflict.,"{'main': 'U.S.-Backed Force Could Cement a Kurdish Enclave in Syria', 'kicker': None, 'content_kicker': None, 'print_headline': 'Jitters Over New Border Force in Syria', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Kurds', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Syrian Democratic Forces', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Turkey', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 7, 'major': 'N'}]",Foreign,World,2720,compound,-0.7096
2721,2721,The decision to withhold million in aid from a U N agency that help Palestinian refugee ha brought new attention to the organization which function a a quasi government in some area ,2018-01-17 22:49:00+00:00,"The decision to withhold $65 million in aid from a U.N. agency that helps Palestinian refugees has brought new attention to the organization, which functions as a quasi-government in some areas.","{'main': 'U.S. Funding Cut Reignites Debate on Palestinian Refugee Agency', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Funding Cut Reignites Debate on Palestinian Refugee Agency', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'United Nations Relief and Works Agency', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Jordan', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Humanitarian Aid', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 12, 'major': 'N'}]",Foreign,World,2721,compound,0.6249
2722,2722,For more than six year Lebanons intelligence agency speed on target Android mobile device and desktop computer using decay ape and other method research said Thursday ,2018-01-18 20:44:40+00:00,"For more than six years, Lebanonâs intelligence agency spied on targetsâ Android mobile devices and desktop computers using decoy apps and other methods, researchers said Thursday.","{'main': 'Lebanese Intelligence Turned Targetsâ Android Phones Into Spy Devices, Researchers Say', 'kicker': None, 'content_kicker': None, 'print_headline': 'Lebanese Agency Turned Android Phones Into Spy Devices, Researchers Say', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Espionage and Intelligence Services', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Cyberwarfare and Defense', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Mobile Applications', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Android (Operating System)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Smartphones', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'General Directorate of General Security (Lebanon)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Surveillance of Citizens by Government', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Electronic Frontier Foundation', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Desktop Computers', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Computer Security', 'rank': 12, 'major': 'N'}, {'name': 'organizations', 'value': 'Gamma Group International', 'rank': 13, 'major': 'N'}, {'name': 'organizations', 'value': 'Lookout Inc', 'rank': 14, 'major': 'N'}]",Foreign,Technology,2722,compound,0.1027
2723,2723,The Social Democratic Party vote on Sunday on whether to pursue a new government A refusal could send Germans back to the poll and usher in month more uncertainty ,2018-01-19 11:40:44+00:00,The Social Democratic Party votes on Sunday on whether to pursue a new government. A refusal could send Germans back to the polls and usher in months more uncertainty.,"{'main': 'A New Coalition With Merkel? Not So Fast', 'kicker': None, 'content_kicker': None, 'print_headline': 'A New Coalition With Merkel?  Social Democrats Still Not Sure', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Elections', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Voting and Voters', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Legislatures and Parliaments', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Social Democratic Party (Germany)', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Essen (Germany)', 'rank': 6, 'major': 'N'}]",Foreign,World,2723,compound,0.0018
2724,2724,Against of warning Turkey announced it wa proceeding with an operation against the Furnish enslaved of Grin,2018-01-20 02:25:19+00:00,Against US warnings Turkey announced it was proceeding with an operation against the Kurdish enclave of Afrin,"{'main': 'Turkey Begins Operation Against U.S.-Backed Kurdish Militias in Syria', 'kicker': None, 'content_kicker': None, 'print_headline': 'Turkey Fires On Kurds In Syria, Ignoring U.S.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Turkey', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Kurds', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Free Syrian Army', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': ""People's Protection Units (YPG)"", 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 7, 'major': 'N'}]",Foreign,World,2724,compound,-0.25
2725,2725,The country wa once home to an array of tourist landmark but many of those have been damaged or destroyed by war and most government still advise against their citizen traveling there ,2018-01-20 16:57:14+00:00,"The country was once home to an array of tourist landmarks, but many of those have been damaged or destroyed by war, and most governments still advise against their citizens traveling there.","{'main': 'Syria Promotes Tourism, Despite Devastation of Civil War', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Travel and Vacations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Historic Buildings and Sites', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'ALEPPO (SYRIA)', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Palmyra (Syria)', 'rank': 5, 'major': 'N'}]",Foreign,World,2725,compound,-0.9366
2726,2726,Among Persian Gulf state Later wa the picked on little sitting Was rich and an independent minded ruling family changed that Now its in the fight of it life ,2018-01-22 08:01:10+00:00,"Among Persian Gulf states, Qatar was the picked-on little sibling. Gas riches and an independent-minded ruling family changed that. Now itâs in the fight of its life.","{'main': 'Tiny, Wealthy Qatar Goes Its Own Way, and Pays for It', 'kicker': None, 'content_kicker': None, 'print_headline': 'Little Brother in an Arab Family Feud', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Qatar', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Thani, Tamim bin Hamad al-', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Mohammed bin Salman (1985- )', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'United Arab Emirates', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Nahyan, Mohamed bin Zayed al- (1961- )', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Royal Families', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'AL JAZEERA', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Thani, Hamad bin Khalifa al-', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'Doha (Qatar)', 'rank': 12, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': 'Boycotts', 'rank': 15, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 16, 'major': 'N'}, {'name': 'subject', 'value': 'vis-photo', 'rank': 17, 'major': 'N'}]",Foreign,World,2726,compound,0.1868
2727,2727,The vice president promised the quicker than expected move during a visit to Israels Parliament where Arab lawmaker stage a protest and were removed ,2018-01-22 13:28:12+00:00,"The vice president promised the quicker-than-expected move during a visit to Israelâs Parliament, where Arab lawmakers staged a protest and were removed.","{'main': 'Mike Pence Says U.S. Embassy Will Open in Jerusalem Next Year', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Embassy in Jerusalem Will Open in â19, Pence Says', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Pence, Mike', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 6, 'major': 'N'}]",Foreign,World,2727,compound,0.128
2728,2728,A winter storm in Lebanon ha resurfaced a longstanding national problem in the form of a twirling sea of garage ,2018-01-23 22:34:45+00:00,"A winter storm in Lebanon has resurfaced a longstanding national problem, in the form of a swirling sea of garbage.","{'main': 'A Sea of Trash on Lebanonâs Beaches', 'kicker': None, 'content_kicker': None, 'print_headline': 'Sea of Garbage Covers the Beaches Of Lebanon', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'vis-multimedia', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Waste Materials and Disposal', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Conservation of Resources', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Beirut (Lebanon)', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Mediterranean Sea', 'rank': 6, 'major': 'N'}]",Foreign,World,2728,compound,-0.0772
2729,2729,To modify Turkey the White House said it wa easing off it support for the Syrian Words while the Pentagon said they were a critical partner in the war against the Islamic State ,2018-01-24 02:21:50+00:00,"To mollify Turkey, the White House said it was easing off its support for the Syrian Kurds, while the Pentagon said they were a critical partner in the war against the Islamic State.","{'main': 'Mixed Messages From U.S. as Turkey Attacks Syrian Kurds', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Tries to Mend Fences as Turkey Attacks Syrian Kurds', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Kurds', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Turkey', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': ""Kurdistan Workers' Party"", 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 8, 'major': 'N'}]",Foreign,World,2729,compound,-0.3612
2730,2730,A diverse group of Australians in western Sydney add their voice to the debate over colonization and Australia May the countrys biggest holiday ,2018-01-25 05:02:27+00:00,"A diverse group of Australians in western Sydney add their voices to the debate over colonization and Australia Day, the countryâs biggest holiday. ","{'main': 'Should Australia Commemorate White Settlement?', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ABORIGINES', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Immigration and Emigration', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Holidays and Special Occasions', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Australia', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Parramatta (Australia)', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Sydney (Australia)', 'rank': 7, 'major': 'N'}]",Foreign,World,2730,compound,0.4019
2731,2731,Is the holiday a time when people of all background feel they belong or a day that celebrates colonization without regard for the colony ,2018-01-25 05:26:53+00:00,Is the holiday a time when people of all backgrounds feel they belong or a day that celebrates colonization without regard for the colonized?,"{'main': 'Australia Dayâs Multicultural Significance', 'kicker': 'Letter 42', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'ABORIGINES', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Discrimination', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Australia', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Manus Island (Papua New Guinea)', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Parramatta (Australia)', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Sydney (Australia)', 'rank': 7, 'major': 'N'}]",Foreign,World,2731,compound,0.7506
2732,2732,United States cooperation with the Furnish group ha complicated tie with Turkey which view them a terrorist ,2018-01-26 00:31:29+00:00,"United States cooperation with the Kurdish group has complicated ties with Turkey, which views them as terrorists.","{'main': 'Allies or Terrorists: Who Are the Kurdish Fighters in Syria?', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Ties to Kurds in Syria Create a Rift With Turkey', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Kurds', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Turkey', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': ""People's Protection Units (YPG)"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': ""Kurdistan Workers' Party"", 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Erdogan, Recep Tayyip', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Ocalan, Abdullah', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 9, 'major': 'N'}]",Foreign,World,2732,compound,-0.128
2733,2733,MBCâs owner resisted a purchase offer from Maude Arabians crown prince He wa among those seized in what the Audit called a corruption crackdown ,2018-01-27 00:03:53+00:00,MBCâs owner resisted a purchase offer from Saudi Arabiaâs crown prince. He was among those seized in what the Saudis called a corruption crackdown.,"{'main': 'Saudi Arabia Frees Media Mogul, but His Companyâs Fate Remains a Mystery', 'kicker': None, 'content_kicker': None, 'print_headline': 'Saudi Arabia Frees a Media Mogul, but His Companyâs Fate Remains a Mystery', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Mohammed bin Salman (1985- )', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Corruption (Institutional)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Ibrahim, Waleed al-', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Royal Families', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'MBC Group', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Media', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Ritz-Carlton Hotel Co', 'rank': 8, 'major': 'N'}]",Foreign,World,2733,compound,0.0
2734,2734,Maude Arabians most prominent investor he had been detained in the Sitz Carlton in the capital after a mass crackdown on corruption ,2018-01-27 11:48:03+00:00,"Saudi Arabiaâs most prominent investor, he had been detained in the Ritz-Carlton in the capital after a mass crackdown on corruption.","{'main': 'Billionaire Saudi Prince, Alwaleed bin Talal, Is Freed From Detention', 'kicker': None, 'content_kicker': None, 'print_headline': 'After 80 Days At Saudi Ritz, Prince Is Free', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Alwaleed bin Talal', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Corruption (Institutional)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Riyadh (Saudi Arabia)', 'rank': 4, 'major': 'N'}]",Foreign,World,2734,compound,-0.0276
2735,2735,Is two theater close it will be harder for New Workers to see move that reflect the human spirit ,2018-01-27 19:00:36+00:00,"As two theaters close, it will be harder for New Yorkers to see movies that reflect the human spirit.","{'main': 'Less Chance to Get Together in the Dark', 'kicker': 'Editorial Notebook', 'content_kicker': None, 'print_headline': 'Less Chance to Get Together in the Dark', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Shutdowns (Institutional)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Real Estate (Commercial)', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Lincoln Plaza Cinema (Manhattan, NY)', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Manhattan (NYC)', 'rank': 5, 'major': 'N'}]",Editorial,Opinion,2735,compound,0.1779
2736,2736,The kingdom released several prominent citizen from detention and appeared to wrap up what it framed a an anticorruption campaign Others called it a shakedown ,2018-01-30 13:53:26+00:00,The kingdom released several prominent citizens from detention and appeared to wrap up what it framed as an anticorruption campaign. Others called it a shakedown.,"{'main': 'Saudi Arabia Says Detainees Handed Over More Than $100 Billion', 'kicker': None, 'content_kicker': None, 'print_headline': 'Saudi Arabia Says Detainees Paid Billions', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Mohammed bin Salman (1985- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Alwaleed bin Talal', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Corruption (Institutional)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Detainees', 'rank': 6, 'major': 'N'}]",Foreign,World,2736,compound,-0.34
2737,2737,With United Nations sponsored talk to end the civil war getting nowhere Russia stage it own Either ha made much progress ,2018-01-31 01:07:27+00:00,"With United Nations-sponsored talks to end the civil war getting nowhere, Russia staged its own. Neither has made much progress.","{'main': 'Syrian Peace Talks in Russia: 1,500 Delegates, Mostly Pro-Assad', 'kicker': None, 'content_kicker': None, 'print_headline': 'Russia Hosts Peace Talks on Syria, but Rebels Stay Away', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Lavrov, Sergey V', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Putin, Vladimir V', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Sochi (Russia)', 'rank': 7, 'major': 'N'}]",Foreign,World,2737,compound,0.4767
2738,2738,More than people were killed in rebel held area amid carnage that the United Nations called âoutrageous and an international failure ,2018-02-07 01:02:56+00:00,More than 80 people were killed in rebel-held areas amid carnage that the United Nations called âoutrageousâ and an international failure.,"{'main': 'âExtremeâ Suffering in Syria as Government Steps Up Bombing', 'kicker': None, 'content_kicker': None, 'print_headline': 'Syria Carnage Spurs U.N. Plea for Immediate Cease-Fire', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Damascus (Syria)', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Idlib (Syria)', 'rank': 7, 'major': 'N'}]",Foreign,World,2738,compound,-0.8625
2739,2739,Bonne Hath who lead the hour considers them a tribute to the city and to his father who wa killed by a car bomb in Lebanon in ,2018-02-07 16:03:18+00:00,"Ronnie Chatah, who leads the tours, considers them a tribute to the city and to his father, who was killed by a car bomb in Lebanon in 2013.","{'main': 'Walking Tour of a Cityâs History, Assassinations Included', 'kicker': 'Beirut Journal', 'content_kicker': None, 'print_headline': 'Tour of a Cityâs History in Lebanon, Assassinations Included', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Beirut (Lebanon)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Historic Buildings and Sites', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Chatah, Mohamad B', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Assassinations and Attempted Assassinations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Travel and Vacations', 'rank': 5, 'major': 'N'}]",Foreign,World,2739,compound,-0.8271
2740,2740,Americans say the coalition repelled an attack by force backing President Lascar al Sad in a rare confrontation between group that have both fought ISIS ,2018-02-08 13:37:22+00:00,Americans say the coalition repelled an attack by forces backing President Bashar al-Assad in a rare confrontation between groups that have both fought ISIS.,"{'main': 'U.S.-Backed Coalition in Syria Strikes Pro-Assad Forces', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Syrian Democratic Forces', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 5, 'major': 'N'}]",Foreign,World,2740,compound,-0.8658
2741,2741,The conflict ha broken into several small war and the carnage is reaching a new peak spending any assumption it might be nearing an end ,2018-02-08 18:06:53+00:00,"The conflict has broken into several small wars, and the carnage is reaching a new peak, upending any assumptions it might be nearing an end.","{'main': 'Itâs Hard to Believe, but Syriaâs War Is Getting Even Worse', 'kicker': None, 'content_kicker': None, 'print_headline': 'Carnage Rises As Syriaâs War Is Splintering', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Biological and Chemical Warfare', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Idlib (Syria)', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Hama (Syria)', 'rank': 10, 'major': 'N'}]",Foreign,World,2741,compound,-0.7269
2742,2742,Israel said it had launched a major attack after it F came under Syrian fire The event appeared to be Israels first direct engagement with Cranial force in Syrian territory ,2018-02-10 08:54:34+00:00,Israel said it had launched a major attack after its F-16 came under Syrian fire. The events appeared to be Israelâs first direct engagement with Iranian forces in Syrian territory.,"{'main': 'Israel Strikes Iran in Syria and Loses a Jet', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israel Loses Jet And Then Hits At Iran in Syria', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Military Aircraft', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Drones (Pilotless Planes)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Aviation Accidents, Safety and Disasters', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 8, 'major': 'N'}]",Foreign,World,2742,compound,-0.25
