index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
954,954,Congress shouldnt stand by a the most powerful office in the world is reduced to a marketing scheme ,2017-02-02 01:46:26+00:00,Congress shouldnât stand by as the most powerful office in the world is reduced to a marketing scheme.,"{'main': 'White House Inc.', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'White House Inc.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Trump, Donald J', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Conflicts of Interest', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Hotels and Travel Lodgings', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Trump Organization', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'General Services Administration', 'rank': 6, 'major': 'N'}]",Editorial,Opinion,954,compound,0.4754
955,955,Were is the Plump administrations list of what it call underreported terrorist attack The Times covered most of the attack cited many with multiple article ,2017-02-07 19:25:55+00:00,"Here is the Trump administrationâs list of what it calls underreported terrorist attacks. The Times covered most of the attacks cited, many with multiple articles.","{'main': 'Our Articles on the Attacks Trump Says the Media Didnât Cover', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Terrorism', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bannon, Stephen K', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'News and News Media', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 5, 'major': 'N'}]",Foreign,U.S.,955,compound,-0.8979
956,956,Any news site issued correction for an erroneous story about a Kuwaiti isa ban on mostly Slim country President Plump ha yet to do so ,2017-02-08 15:12:22+00:00,Many news sites issued corrections for an erroneous story about a Kuwaiti visa ban on mostly Muslim countries. President Trump has yet to do so.,"{'main': 'Did Kuwait Copy Trumpâs Travel Ban? Not Quite', 'kicker': None, 'content_kicker': None, 'print_headline': 'Did Kuwait Copy Trumpâs Travel Ban? Not Quite', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Trump, Donald J', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Kuwait', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Visas', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'News and News Media', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Immigration and Emigration', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Rumors and Misinformation', 'rank': 7, 'major': 'N'}]",Foreign,World,956,compound,-0.6124
957,957,The group called the Slim Brotherhood do not deserve to be designate a terrorist ,2017-02-09 08:21:23+00:00,The groups called the Muslim Brotherhood do not deserve to be designated as terrorists.,"{'main': 'All of Islam Isnât the Enemy', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'All of Islam Isnât The Enemy', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Muslims and Islam', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Muslim Brotherhood (Egypt)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Bannon, Stephen K', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 6, 'major': 'N'}]",Editorial,Opinion,957,compound,-0.6908
958,958,Documents indicate that Germany speed on the phone face or email of several foreign news organization Her Spiegel reported ,2017-02-25 19:57:41+00:00,"Documents indicate that Germany spied on the phones, faxes or emails of several foreign news organizations, Der Spiegel reported.","{'main': 'Germanyâs Intelligence Service Spied on Journalists, Report Says', 'kicker': None, 'content_kicker': None, 'print_headline': 'Report Says Germany Monitored Journalists', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'News and News Media', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Surveillance of Citizens by Government', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Federal Intelligence Service (Germany)', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Der Spiegel', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Merkel, Angela', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Germany', 'rank': 6, 'major': 'N'}]",Foreign,World,958,compound,0.0
959,959,The proposed Pentagon increase ha been criticized in part because White House official say President Plump will call for a cut to program that military official say contribute to global stability ,2017-02-28 01:48:17+00:00,The proposed Pentagon increase has been criticized in part because White House officials say President Trump will call for a cut to programs that military officials say contribute to global stability.,"{'main': 'Critics Assail Cuts in Foreign Spending as Trump Moves to Boost Military', 'kicker': None, 'content_kicker': None, 'print_headline': 'Critics Assail Cuts in Foreign Spending as Trump Moves to Boost Military', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Federal Budget (US)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Aid', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 7, 'major': 'N'}]",National,U.S.,959,compound,0.0258
960,960,Plump decided Obamaâs anti ISIS strategy a a disaster though offering none of his own ,2017-03-13 00:13:00+00:00,"Trump derided Obamaâs anti-ISIS strategy as a disaster, though offering none of his own.","{'main': 'Man Without an ISIS Plan', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'Man Without an ISIS Plan', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Terrorism', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Executive Orders and Memorandums', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2016', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Mattis, James N', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Tillerson, Rex W', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 11, 'major': 'N'}]",Editorial,Opinion,960,compound,-0.7506
961,961,The United States and Britain have restricted electronic device larger than a telephone being carried on some flight from majority Slim country ,2017-03-21 10:00:15+00:00,The United States and Britain have restricted electronic devices larger than a cellphone being carried on some flights from majority-Muslim countries.,"{'main': 'Devices Banned on Flights From 10 Countries Over ISIS Fears', 'kicker': None, 'content_kicker': None, 'print_headline': 'Devices Banned on Some Planes Over ISIS Fears', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Airport Security', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'AIRLINES AND AIRPLANES', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Airports', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Homeland Security Department', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Transportation Security Administration', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Electronics', 'rank': 8, 'major': 'N'}]",National,U.S.,961,compound,0.0516
962,962,Dared Usher and Vanka Plump are walking on perilous legal and ethical ground according to several prominent expert on the subject ,2017-04-01 16:31:29+00:00,"Jared Kushner and Ivanka Trump are walking on perilous legal and ethical ground, according to several prominent experts on the subject.","{'main': 'Trump Couple, Now White House Employees, Canât Escape Conflict Laws', 'kicker': None, 'content_kicker': None, 'print_headline': 'Conflicts Arise in Big Fortune for Trump Duo', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Trump, Ivanka', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Kushner, Jared', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Conflicts of Interest', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 5, 'major': 'N'}]",National,U.S.,962,compound,0.7269
963,963,Attacks on two church that killed people remind Boots of a coming that ha never been solved ,2017-04-15 16:16:53+00:00,Attacks on two churches that killed 45 people remind Copts of a 2011 bombing that has never been solved.,"{'main': 'After Church Bombings, Egyptian Christians Are Resigned but Resolute', 'kicker': None, 'content_kicker': None, 'print_headline': 'Egyptian Christians, Resigned but Resolute', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Egypt', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Christians and Christianity', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Churches (Buildings)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Coptic Orthodox Church of Alexandria', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'ALEXANDRIA (EGYPT)', 'rank': 8, 'major': 'N'}]",Foreign,World,963,compound,-0.7791
964,964,The Plump administration say it mission in Syria and Afghanistan sent a warning to North More but repeated study have found that notion to be baseless ,2017-04-21 14:36:52+00:00,"The Trump administration says its missions in Syria and Afghanistan sent a warning to North Korea, but repeated studies have found that notion to be baseless.","{'main': 'Do U.S. Strikes Send a âMessageâ to Rivals? Thereâs No Evidence', 'kicker': 'The Interpreter', 'content_kicker': None, 'print_headline': 'Do U.S. Strikes Send âMessageâ to Rivals? Thereâs No Evidence', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Bombs and Explosives', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Pence, Mike', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 8, 'major': 'N'}]",Foreign,World,964,compound,-0.1779
965,965,Need Parisian the owner of Dem of a network of television channel that broadcast in Paris and other language wa amused a he drove through an scale neighborhood ,2017-04-30 22:52:59+00:00,"Saeed Karimian, the owner of Gem TV, a network of television channels that broadcasts in Farsi and other languages, was ambushed as he drove through an upscale neighborhood.","{'main': 'Exiled Iranian TV Executive Is Assassinated in Istanbul', 'kicker': None, 'content_kicker': None, 'print_headline': 'Iranian TV Executive Assassinated in Istanbul', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Karimian, Saeed', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Assassinations and Attempted Assassinations', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Television', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Istanbul (Turkey)', 'rank': 5, 'major': 'N'}]",Foreign,World,965,compound,0.4215
966,966,Sense Turner Both the agencys former administrator overlooked what seemed like a lease violation then resurfaced in a firm with government tie ,2017-05-15 07:21:16+00:00,"Denise Turner Roth, the agencyâs former administrator, overlooked what seemed like a lease violation, then resurfaced in a firm with government ties.","{'main': 'G.S.A.âs Revolving Door at a Trump Hotel', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'G.S.A.âs Revolving Door at a Trump Hotel', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Conflicts of Interest', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Washington (DC)', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'General Services Administration', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Trump International Hotel (Washington, DC)', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Trump Organization', 'rank': 6, 'major': 'N'}]",Editorial,Opinion,966,compound,-0.2023
967,967,The kingdom seek a rest in relation after the Drama year hoping to emphasize common goal in business counterterrorism and confronting Ran ,2017-05-18 12:38:25+00:00,"The kingdom seeks a reset in relations after the Obama years, hoping to emphasize common goals in business, counterterrorism and confronting Iran.","{'main': 'Saudi Arabia, Ignoring Trumpâs Slights, Will Give Him a Royal Welcome', 'kicker': None, 'content_kicker': None, 'print_headline': 'Overlooking Slights by Trump, Saudis Plan a Lavish Welcome', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Trump, Donald J', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Persian Gulf', 'rank': 5, 'major': 'N'}]",Foreign,World,967,compound,0.296
968,968,President Grumpys visit to Maude Arabia underscored a calculation by his administration that such concern too often impede the flow of commerce ,2017-05-21 02:59:52+00:00,President Trumpâs visit to Saudi Arabia underscored a calculation by his administration that such concerns too often impede the flow of commerce.,"{'main': 'To Trump, Human Rights Concerns Are Often a Barrier to Trade', 'kicker': None, 'content_kicker': None, 'print_headline': 'To President, Human Rights Concerns Are Often a Barrier to Trade', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Tillerson, Rex W', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'International Trade and World Market', 'rank': 8, 'major': 'N'}]",Foreign,World,968,compound,0.0
969,969,In a speech in Maude Arabia President Plump spoke in measured tone far from his incendiary language last year and called for a renewed fight against terrorist ,2017-05-21 09:59:29+00:00,"In a speech in Saudi Arabia, President Trump spoke in measured tones far from his incendiary language last year and called for a renewed fight against terrorism.","{'main': 'Trump Softens Tone on Islam but Calls for Purge of âFoot Soldiers of Evilâ', 'kicker': None, 'content_kicker': None, 'print_headline': 'Shifting Tone, President Saves  Dark Words for a Faithâs Fringe', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Trump, Donald J', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Speeches and Statements', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 7, 'major': 'N'}]",Foreign,World,969,compound,-0.8074
970,970,Remember when he said hed keep thing constitutional by donation profit from foreign guest You didnt believe him did you ,2017-05-29 07:21:04+00:00,"Remember when he said heâd keep things constitutional by donating profits from foreign guests? You didnât believe him, did you?","{'main': 'Isnât Some of the Trump Hotel Profit Ours?', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'Isnât Some of the Trump Hotel Profit Ours?', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Trump, Donald J', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Washington (DC)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Trump International Hotel (Washington, DC)', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Trump Organization', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'House Oversight and Government Reform Committee', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Conflicts of Interest', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Hotels and Travel Lodgings', 'rank': 8, 'major': 'N'}]",Editorial,Opinion,970,compound,0.4404
971,971,A three minute video released just before Ramadan by Pain a Wait based telecommunication company drew criticism and praise ,2017-05-30 15:08:47+00:00,"A three-minute video released just before Ramadan by Zain, a Kuwait-based telecommunications company, drew criticism and praise.","{'main': 'Zainâs Ramadan Ad, With Images of Terrorism, Divides Twitter', 'kicker': None, 'content_kicker': None, 'print_headline': 'Powerful or Offensive? Ramadan Ad Depicting Would-Be Terrorist Proves Divisive', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Terrorism', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Advertising and Marketing', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Zain', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Daqneesh, Omran', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Ramadan', 'rank': 7, 'major': 'N'}]",Foreign,World,971,compound,-0.3818
972,972,The fed among regional ally of Washington threatens to stress the American led campaign against ISIS and complicate effort to confront Ran ,2017-06-05 08:14:20+00:00,The feud among regional allies of Washington threatens to stress the American-led campaign against ISIS and complicate efforts to confront Iran.,"{'main': '5 Arab Nations Move to Isolate Qatar, Putting the U.S. in a Bind', 'kicker': None, 'content_kicker': None, 'print_headline': '5 Arab Nations Put U.S. in Jam As They Move to Isolate Qatar', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Qatar', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Bahrain', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'United Arab Emirates', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Gulf Cooperation Council', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 9, 'major': 'N'}]",Foreign,World,972,compound,-0.7269
973,973,Arrangements like the one between Special Operations force and the man Scott Garden who wa once kidnapped can cast suspicion on aid worker ,2017-06-06 09:00:26+00:00,"Arrangements like the one between Special Operations forces and the man, Scott Darden, who was once kidnapped, can cast suspicion on aid workers.","{'main': 'Aid Coordinator in Yemen Had Secret Job Overseeing U.S. Commando Shipments', 'kicker': None, 'content_kicker': None, 'print_headline': 'Kidnapped Aid Worker  Had Secret Military Role', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Yemen', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Kidnapping and Hostages', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Darden, Scott', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Humanitarian Aid', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 7, 'major': 'N'}]",Foreign,World,973,compound,0.3818
974,974,Moving away from a neutral stance Turkey passed new law to allow greater military cooperation with Later where it already ha an army base ,2017-06-07 21:50:44+00:00,"Moving away from a neutral stance, Turkey passed new laws to allow greater military cooperation with Qatar, where it already has an army base.","{'main': 'Turkey Throws Support Behind Qatar in Rift Among Arab Nations', 'kicker': None, 'content_kicker': None, 'print_headline': 'Turks Throw Their Support Behind Qatar In Arab Rift', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Turkey', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Qatar', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Erdogan, Recep Tayyip', 'rank': 4, 'major': 'N'}]",Foreign,World,974,compound,0.7003
975,975,The presidents bid to be a peacemaker between Later and neighbor and a along effort to express sympathy to Ran show the regions complexity ,2017-06-08 01:24:24+00:00,"The presidentâs bid to be a peacemaker between Qatar and neighbors, and a daylong effort to express sympathy to Iran, show the regionâs complexities.","{'main': 'Trump Has Busy Day in Vortex of Middle East Relations', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Balancing Act In the Mideast', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States International Relations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Qatar', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Sunni Muslims', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Shiite Muslims', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Tillerson, Rex W', 'rank': 10, 'major': 'N'}]",Foreign,World,975,compound,0.6705
976,976,Remarks by the president cut in two direction appearing to undermine his secretary of state on Later but reassuring NATO ally by owing to defend them ,2017-06-09 18:22:17+00:00,"Remarks by the president cut in two directions, appearing to undermine his secretary of state on Qatar, but reassuring NATO allies by vowing to defend them.","{'main': 'Trump Teamâs Shifts Jolt Some Allies and Soothe Others', 'kicker': None, 'content_kicker': None, 'print_headline': 'Trumpâs Diplomatic Turns Jolt Some, Ease Others', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Trump, Donald J', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Tillerson, Rex W', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Qatar', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'North Atlantic Treaty Organization', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 7, 'major': 'N'}]",Foreign,World,976,compound,0.34
977,977,The decision to issue the list which includes people and a dozen organization deepened a five day standoff in the Middle Last ,2017-06-09 18:23:24+00:00,"The decision to issue the list, which includes 59 people and a dozen organizations, deepened a five-day standoff in the Middle East.","{'main': 'Saudis and Emiratis List Dozens Linked to Qatar as Aiding Terrorism', 'kicker': None, 'content_kicker': None, 'print_headline': 'Saudis and Emiratis List Dozens Linked to Qatar as Aiding Terrorism', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United Arab Emirates', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Qatar', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 5, 'major': 'N'}]",Foreign,World,977,compound,0.0
978,978,The blockade of Later by Arab nation led by Maude Arabia is the latest episode in a rivalry between the Persian Gulf nation that go back decade ,2017-06-13 07:00:06+00:00,The blockade of Qatar by Arab nations led by Saudi Arabia is the latest episode in a rivalry between the Persian Gulf nations that goes back decades.,"{'main': 'How the Saudi-Qatar Rivalry, Now Combusting, Reshaped the Middle East', 'kicker': 'The Interpreter', 'content_kicker': None, 'print_headline': 'How the Saudi-Qatar Rivalry, Now Combusting, Reshaped the Middle East', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Qatar', 'rank': 4, 'major': 'N'}]",Foreign,World,978,compound,0.0
979,979,Asia may have recently recorded it highest temperature ever degree Fahrenheit Interest in such record is growing alongside climate change awareness ,2017-06-17 11:04:13+00:00,Asia may have recently recorded its highest temperature ever: 129.2 degrees Fahrenheit. Interest in such records is growing alongside climate-change awareness.,"{'main': 'As Asian Scorchers Multiply, Records Fall and Attention Rises', 'kicker': None, 'content_kicker': None, 'print_headline': 'As the Scorchers Multiply in Asia, Mercury Records Fall and Climate Concern Rises', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Global Warming', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Weather', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Pakistan', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'India', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'World Meteorological Organization', 'rank': 5, 'major': 'N'}]",Foreign,World,979,compound,0.5719
