index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
1233,1233,Leaders of the Organization of the Islamic Cooperation called President Grumpys recognition of Jerusalem a Israels capital dangerous and illegal ,2017-12-13 19:55:49+00:00,Leaders of the Organization of the Islamic Cooperation called President Trumpâs recognition of Jerusalem as Israelâs capital dangerous and illegal.,"{'main': 'Muslim Leaders Declare East Jerusalem the Palestinian Capital', 'kicker': None, 'content_kicker': None, 'print_headline': 'Muslim Figures Also Plant Flag In Jerusalem', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Organization of Islamic Cooperation', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Erdogan, Recep Tayyip', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'East Jerusalem', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 11, 'major': 'N'}]",Foreign,World,1233,compound,-0.7717
1234,1234,The president is showing how to take a vexing problem and make it harder ,2017-12-16 02:25:53+00:00,The president is showing how to take a vexing problem and make it harder.,"{'main': 'Donald Trump Seems Confused About Jerusalem', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'Oh! Jerusalem...', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'East Jerusalem', 'rank': 6, 'major': 'N'}]",Editorial,Opinion,1234,compound,-0.6908
1235,1235,Caught between resistance and resignation the displaced are struggling with the implication of President Grumpys decision on Jerusalem ,2017-12-17 18:52:05+00:00,"Caught between resistance and resignation, the displaced are struggling with the implications of President Trumpâs decision on Jerusalem.","{'main': 'Lebanonâs Palestinian Refugees Resist from the Sidelines', 'kicker': 'Beirut Journal', 'content_kicker': None, 'print_headline': 'A Palestinian Resistance, Sidelined and Dispirited', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Shatila Refugee Camp (Lebanon)', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Sabra Refugee Camp (Lebanon)', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'Beirut (Lebanon)', 'rank': 12, 'major': 'N'}]",Foreign,World,1235,compound,-0.6124
1236,1236,Vice President Like Hence planned to meet with Christian leader in the Middle Last but several canceled after President Plump recognized Jerusalem a Israels capital ,2017-12-20 23:02:51+00:00,Vice President Mike Pence planned to meet with Christian leaders in the Middle East but several canceled after President Trump recognized Jerusalem as Israelâs capital.,"{'main': 'Penceâs Christmas Pilgrimage Is Canceled. His Next Mideast Move Is Complicated.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Snubs From Mideast Leaders Complicate Penceâs Next Move', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States International Relations', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Pence, Mike', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Evangelical Movement', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 8, 'major': 'N'}]",Foreign,World,1236,compound,0.1901
1237,1237,Divided politically Muslims in Southeast Asia are united by support for Palestinians and anger at President Plump for calling Jerusalem Israels capital ,2017-12-22 16:51:45+00:00,"Divided politically, Muslims in Southeast Asia are united by support for Palestinians and anger at President Trump for calling Jerusalem Israelâs capital.","{'main': 'Malaysian Leader Says Worldâs Muslims Should Not âLose to the Jewsâ', 'kicker': None, 'content_kicker': None, 'print_headline': 'Support for Palestinians Unites Foes in Malaysia', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Malaysia', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Najib Razak', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Indonesia', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Jews and Judaism', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 10, 'major': 'N'}]",Foreign,World,1237,compound,0.2023
1238,1238,A video that captured an encounter between a Palestinian teenager and an Israel soldier ha rolled both Israelis and Palestinians ,2017-12-22 23:36:19+00:00,A video that captured an encounter between a Palestinian teenager and an Israeli soldier has roiled both Israelis and Palestinians.,"{'main': 'Acts of Resistance and Restraint Defy Easy Definition in the West Bank', 'kicker': None, 'content_kicker': None, 'print_headline': 'Acts of Resistance and Restraint Defy Uncomplicated Definitions in the West Bank', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 3, 'major': 'N'}]",Foreign,World,1238,compound,0.34
1239,1239,Demonstrations spread to Tehran and other city highlighting weak economic condition in a country where youth unemployment is over percent ,2017-12-29 19:08:40+00:00,"Demonstrations spread to Tehran and other cities, highlighting weak economic conditions in a country where youth unemployment is over 40 percent.","{'main': 'Scattered Protests Erupt in Iran Over Economic Woes', 'kicker': None, 'content_kicker': None, 'print_headline': 'Protests in Iran Over Economic Woes Spread, Including to the Capital', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Iran', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Economic Conditions and Trends', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Sanctions', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Investments', 'rank': 6, 'major': 'N'}]",Foreign,World,1239,compound,-0.7003
1240,1240,Ran Age which extols eye going and groin kicking is a mainstay of military training and increasingly popular with civilian Now it founderss disciple are spurring over who is the real grandmaster ,2017-12-30 11:08:24+00:00,"Krav Maga, which extols eye gouging and groin kicking, is a mainstay of military training and increasingly popular with civilians. Now, its founderâs disciples are sparring over who is the real grandmaster.","{'main': 'Battle Royale Over Rightful Heir to Israeli Self-Defense Discipline', 'kicker': None, 'content_kicker': None, 'print_headline': 'Battle Royale Over Rightful Heir to Israeli Self-Defense Discipline', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Mixed Martial Arts', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Netanya (Israel)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Self-Defense', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Lichtenfeld, Emrich', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Gidon, Haim', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Yanilov, Eyal', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Zut, Haim', 'rank': 9, 'major': 'N'}]",Foreign,World,1240,compound,0.4215
1241,1241,After President Grumpys recognition of Jerusalem a Israels capital Crime Minister Benjamin Netanyahuâs party ha seized momentum to strengthen Israels rule of the West Bank ,2018-01-01 23:21:16+00:00,"After President Trumpâs recognition of Jerusalem as Israelâs capital, Prime Minister Benjamin Netanyahuâs party has seized momentum to strengthen Israelâs rule of the West Bank.","{'main': 'Emboldened Israeli Right Presses Moves to Doom 2-State Solution', 'kicker': None, 'content_kicker': None, 'print_headline': 'Energized Foes Push to Cripple Two-State Goal', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Israeli Settlements', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Likud Party (Israel)', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'East Jerusalem', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Mandelblit, Avichai', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 13, 'major': 'N'}]",Foreign,World,1241,compound,0.4404
1242,1242,Some Israel and Palestinian leader are now pressing for a single state but their view of what that state would look like are mutually exclusive ,2018-01-05 22:27:41+00:00,"Some Israeli and Palestinian leaders are now pressing for a single state, but their views of what that state would look like are mutually exclusive.","{'main': 'As a 2-State Solution Loses Steam, a 1-State Plan Gains Traction', 'kicker': None, 'content_kicker': None, 'print_headline': 'As a 2-State Solution Loses Steam, a 1-State Plan Gains Traction', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 4, 'major': 'N'}]",Foreign,World,1242,compound,0.6124
1243,1243,While Egypt denounced President Grumpys decision an Egyptian intelligence officer coach talk show host to persuade their listener to accept it ,2018-01-06 14:37:23+00:00,"While Egypt denounced President Trumpâs decision, an Egyptian intelligence officer coached talk show hosts to persuade their listeners to accept it.","{'main': 'Tapes Reveal Egyptian Leadersâ Tacit Acceptance of Jerusalem Move', 'kicker': None, 'content_kicker': None, 'print_headline': 'Tapes Reveal Tacit Acceptance By Arabs of Jerusalem Decision', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Polls and Public Opinion', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 10, 'major': 'N'}]",Foreign,World,1243,compound,0.6908
1244,1244,The Palestinian Authority leader assailed the Plump administration over it handling of the Israel Palestinian conflict owing to reject American leadership of any peace talk ,2018-01-15 00:37:39+00:00,"The Palestinian Authority leader assailed the Trump administration over its handling of the Israeli-Palestinian conflict, vowing to reject American leadership of any peace talks.","{'main': 'Abbas Calls Oslo Accords Dead and Blasts U.S.: âDamn Your Money!â', 'kicker': None, 'content_kicker': None, 'print_headline': 'Palestinian Authority Chief Calls Oslo Accords âDeadâ and Rails at U.S.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Haley, Nikki R', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Friedman, David M (1958- )', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Israeli Settlements', 'rank': 9, 'major': 'N'}]",Foreign,World,1244,compound,-0.0516
1245,1245,The decision to withhold million in aid from a U N agency that help Palestinian refugee ha brought new attention to the organization which function a a quasi government in some area ,2018-01-17 22:49:00+00:00,"The decision to withhold $65 million in aid from a U.N. agency that helps Palestinian refugees has brought new attention to the organization, which functions as a quasi-government in some areas.","{'main': 'U.S. Funding Cut Reignites Debate on Palestinian Refugee Agency', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Funding Cut Reignites Debate on Palestinian Refugee Agency', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'United Nations Relief and Works Agency', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Jordan', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Humanitarian Aid', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 12, 'major': 'N'}]",Foreign,World,1245,compound,0.6249
1246,1246,Picking side in the Israel Palestinian conflict ha long been tabor in American policy Domestic politics best explain the presidents break with this practice ,2018-01-21 19:01:27+00:00,Picking sides in the Israeli-Palestinian conflict has long been taboo in American policy. Domestic politics best explain the presidentâs break with this practice.,"{'main': 'Trumpâs Hard-Line Israel Position Exports U.S. Culture War Abroad', 'kicker': 'The Interpreter', 'content_kicker': None, 'print_headline': 'How the Right Took Israelâs Side', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Pence, Mike', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Evangelical Movement', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Conservatism (US Politics)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Immigration and Emigration', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Republican Party', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 12, 'major': 'N'}]",Foreign,World,1246,compound,0.6486
1247,1247,The vice president promised the quicker than expected move during a visit to Israels Parliament where Arab lawmaker stage a protest and were removed ,2018-01-22 13:28:12+00:00,"The vice president promised the quicker-than-expected move during a visit to Israelâs Parliament, where Arab lawmakers staged a protest and were removed.","{'main': 'Mike Pence Says U.S. Embassy Will Open in Jerusalem Next Year', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Embassy in Jerusalem Will Open in â19, Pence Says', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Pence, Mike', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 6, 'major': 'N'}]",Foreign,World,1247,compound,0.128
1248,1248,The vice president sent a message to evangelical Christians and Israel hard liners but did little to advance peace in the region,2018-01-24 01:51:59+00:00,"The vice president sent a message to evangelical Christians and Israeli hard-liners, but did little to advance peace in the region","{'main': 'Mike Penceâs Self-Serving Trip to the Holy Land', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'Mike Penceâs Self-Serving Trip to Israel', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States International Relations', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Pence, Mike', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Jordan', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 8, 'major': 'N'}]",Editorial,Opinion,1248,compound,0.6315
1249,1249,In a letter leader of aid organization said they were âparticularly alarmed that the cut announced last week appeared punitive and political ,2018-01-24 22:00:27+00:00,"In a letter, leaders of 21 aid organizations said they were âparticularly alarmedâ that the cuts announced last week appeared punitive and political.","{'main': 'White House Urged to Restore Aid to U.N. Palestinian Refugee Agency', 'kicker': None, 'content_kicker': None, 'print_headline': 'Aid Agencies Ask U.S. to Restore Palestinian Aid', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations Relief and Works Agency', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Humanitarian Aid', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 7, 'major': 'N'}]",Foreign,World,1249,compound,-0.796
1250,1250,The president tried to smooth friction with Britain in a meeting with Theresa May while excoriation the Palestinians in a sit down with Israels Benjamin Netanyahu ,2018-01-25 13:03:51+00:00,"The president tried to smooth friction with Britain in a meeting with Theresa May, while excoriating the Palestinians in a sit-down with Israelâs Benjamin Netanyahu.","{'main': 'Trump, in Davos, Mends Split With Britain and Widens One With Palestinians', 'kicker': None, 'content_kicker': None, 'print_headline': 'Mending Rift  With London While Irking Palestinians', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Protectionism (Trade)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Economy', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'International Trade and World Market', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'World Economic Forum', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'May, Theresa M', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Mnuchin, Steven T', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Davos (Switzerland)', 'rank': 9, 'major': 'N'}]",Foreign,World,1250,compound,0.0
1251,1251,Bonne Hath who lead the hour considers them a tribute to the city and to his father who wa killed by a car bomb in Lebanon in ,2018-02-07 16:03:18+00:00,"Ronnie Chatah, who leads the tours, considers them a tribute to the city and to his father, who was killed by a car bomb in Lebanon in 2013.","{'main': 'Walking Tour of a Cityâs History, Assassinations Included', 'kicker': 'Beirut Journal', 'content_kicker': None, 'print_headline': 'Tour of a Cityâs History in Lebanon, Assassinations Included', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Beirut (Lebanon)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Historic Buildings and Sites', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Chatah, Mohamad B', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Assassinations and Attempted Assassinations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Travel and Vacations', 'rank': 5, 'major': 'N'}]",Foreign,World,1251,compound,-0.8271
1252,1252,The White House is accelerating plan to move diplomatic staff member to Jerusalem with a small office to be set up in time for the th anniversary of the creation of the state of Israel in May ,2018-02-26 10:57:56+00:00,"The White House is accelerating plans to move diplomatic staff members to Jerusalem, with a small office to be set up in time for the 70th anniversary of the creation of the state of Israel, in May.","{'main': 'A Quiet Jerusalem Neighborhood Gets a U.S. Embassy, and a Spotlight', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Loudly Disputed Embassy In a Quiet Corner of Jerusalem', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Diplomatic Service, Embassies and Consulates', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Friedman, David M', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 8, 'major': 'N'}]",Foreign,World,1252,compound,0.2732
1253,1253,Early year after the British Mandate ended Prince William will make an official visit to the area ending what many Israelis saw a a royal snub ,2018-03-01 21:00:27+00:00,"Nearly 70 years after the British Mandate ended, Prince William will make an official visit to the area, ending what many Israelis saw as a royal snub.","{'main': 'Prince William Will Go to Israel, in First Official Visit by a British Royal', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Royal Families', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'William, Duke of Cambridge', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 7, 'major': 'N'}]",Foreign,World,1253,compound,-0.4215
1254,1254,Because of a quick of political geography the site of the provisional American embassy lie partly in disputed territory ,2018-03-07 23:24:47+00:00,"Because of a quirk of political geography, the site of the provisional American embassy lies partly in disputed territory.","{'main': 'New U.S. Embassy May Be in Jerusalem, but Not in Israel', 'kicker': None, 'content_kicker': None, 'print_headline': 'No Manâs Land: New U.S. Embassy in Jerusalem May Lie Partly Outside Israel', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Diplomatic Service, Embassies and Consulates', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'East Jerusalem', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 7, 'major': 'N'}]",Foreign,World,1254,compound,-0.2782
1255,1255,All of the wedding right here on one handy page for you ,2018-04-06 20:43:35+00:00,All of the weddings right here on one handy page for you. ,"{'main': 'This Weekâs Wedding Announcements', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],Society,Fashion & Style,1255,compound,0.0
1256,1256,The bride and groom work for financial company ,2018-04-08 04:10:01+00:00,The bride and groom work for financial companies.,"{'main': 'Priya Prasad, James Bowe III', 'kicker': None, 'content_kicker': None, 'print_headline': 'Priya Prasad,  James Bowe III', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Weddings and Engagements', 'rank': 1, 'major': 'N'}]",Society,Fashion & Style,1256,compound,0.0
