row_id,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,sentiment_type,sentiment_score
1836,China is reluctant to get involved in effort to solve humanitarian crisis that it belief are not of it own making It see the global refugee crisis a a product of the American and European propensity to push for regime change in place like Syria ,2015-09-09 21:00:55+00:00,China is reluctant to get involved in efforts to solve humanitarian crises that it believes are not of its own making. It sees the global refugee crisis as a byproduct of the American and European propensity to push for regime change in places like Syria.,"{'main': 'For China, Migrant Crisis Is Someone Elseâs Fault, and Responsibility', 'kicker': 'Sinosphere', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Middle East and Africa Migrant Crisis', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Rohingya (Ethnic Group)', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations High Commission for Refugees', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Eritrea', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Europe', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 10, 'major': 'N'}]",Foreign,World,compound,-0.7845
1837,The warring party agreed to abide by a resolution calling on South rebel to pull out of major city but the U N did not mention any halt in fighting ,2015-09-10 23:15:14+00:00,"The warring parties agreed to abide by a resolution calling on Houthi rebels to pull out of major cities, but the U.N. did not mention any halt in fighting.","{'main': 'Fighters in Yemen Agree to Talks With U.N. Mediator', 'kicker': None, 'content_kicker': None, 'print_headline': 'Yemen Fighters to Talk to Envoy', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Yemen', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Houthis', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Ould Cheikh Ahmed, Ismail', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Security Council (UN)', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,-0.4767
1838,Crime Minister Benjamin Netanyahu talked of other priority like starting talk with the Palestinians ,2015-09-11 01:14:32+00:00,"Prime Minister Benjamin Netanyahu talked of other priorities, like restarting talks with the Palestinians.","{'main': 'Netanyahu Makes Quick Pivot From Loss on Iran Deal', 'kicker': None, 'content_kicker': None, 'print_headline': 'Netanyahu Makes Quick Pivot From Loss on Tehran Pact', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Nuclear Weapons', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,-0.25
1839,A Maude led aerial campaign against the Mouths a rebel militia movement ha become so broad and vicious that critic accuse the coalition of collectively punishing people living in area the Mouths control ,2015-09-13 00:51:12+00:00,"A Saudi-led aerial campaign against the Houthis, a rebel militia movement, has become so broad and vicious that critics accuse the coalition of collectively punishing people living in areas the Houthis control.","{'main': 'Airstrikes Take Toll on Civilians in Yemen War', 'kicker': None, 'content_kicker': None, 'print_headline': 'Airstrikes Take Toll on Civilians in Yemen War', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Yemen', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Houthis', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.8158
1840,With the nuclear deal having cleared it biggest congressional hardly the United States will have to navigable an increasingly complicated regional made with a newly empowered Ran ,2015-09-14 00:49:43+00:00,"With the nuclear deal having cleared its biggest congressional hurdle, the United States will have to navigate an increasingly complicated regional maze with a newly empowered Iran.","{'main': 'U.S. and Iran Both Conflict and Converge', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. and Iran Both Conflict and Converge', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Arango, Tim', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Kirkpatrick, David D', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Nuclear Weapons', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Hezbollah', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 11, 'major': 'N'}]",Foreign,World,compound,0.4445
1841,Reid Aad al Russen said airstrikes by the Maude led coalition and the shelling of civilian target by the Mouths and their affiliated force could amount to war crime ,2015-09-14 12:21:34+00:00,Zeid Raâad al-Hussein said airstrikes by the Saudi-led coalition and the shelling of civilian targets by the Houthis and their affiliated forces could amount to war crimes.,"{'main': 'U.N. Human Rights Chief Calls for Independent Inquiry on Yemen', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.N. Human Rights Chief Calls for Inquiry in Yemen', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Cumming-Bruce, Nick', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Houthis', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'War Crimes, Genocide and Crimes Against Humanity', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': ""Zeid Ra'ad Zeid Al Hussein"", 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,-0.8126
1842,President Drama ha vowed to deter computer attack on the United States but he is struggling to muster the beverage to do so ahead of a state visit from Chinas leader ,2015-09-15 09:00:18+00:00,"President Obama has vowed to deter computer attacks on the United States, but he is struggling to muster the leverage to do so ahead of a state visit from Chinaâs leader.","{'main': 'Cyberthreat Posed by China and Iran Confounds White House', 'kicker': 'News Analysis', 'content_kicker': None, 'print_headline': 'Cyberthreat Posed by China and Iran Confounds White House', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Cyberwarfare and Defense', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,-0.4854
1843,The Russian president unleashed a diplomatic offensive this week pushing to meet with President Drama and planning a big roylott for a Syrian peace plan at the United Nations ,2015-09-17 00:40:38+00:00,"The Russian president unleashed a diplomatic offensive this week, pushing to meet with President Obama, and planning a big rollout for a Syrian peace plan at the United Nations.","{'main': 'Putin Sees Path to Diplomacy Through Syria', 'kicker': None, 'content_kicker': None, 'print_headline': 'Putin Sees Path to Diplomacy Through Syria', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Russia', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Putin, Vladimir V', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 11, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 12, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 13, 'major': 'N'}]",Foreign,World,compound,0.5106
1844,Since the nuclear part wa reached Ayatollah Li Khamenei and President Vassar Rouhani have offered sharply opposing vision of Rans future relationship with the United States ,2015-09-17 09:00:06+00:00,"Since the nuclear pact was reached, Ayatollah Ali Khamenei and President Hassan Rouhani have offered starkly opposing visions of Iranâs future relationship with the United States.","{'main': 'Post-Deal Iran Asks if U.S. Is Still âGreat Satan,â or Something Less', 'kicker': None, 'content_kicker': None, 'print_headline': 'Post-Deal Iran Reappraising &#8216;Great Satan&#8217; ', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Iran', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Khamenei, Ali', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Rouhani, Hassan', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Nuclear Weapons', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic Revolutionary Guards Corps', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'General Assembly (UN)', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 10, 'major': 'N'}]",Foreign,World,compound,0.6369
1845,Guns Abdurrahman Shokuriâs transfer wa a small sign that the Drama administration is still trying to close the prison despite opposition from Congress and bureaucratic turbulence ,2015-09-17 21:34:37+00:00,"Yunis Abdurrahman Shokuriâs transfer was a small sign that the Obama administration is still trying to close the prison, despite opposition from Congress and bureaucratic turbulence.","{'main': 'U.S. Repatriates Moroccan From GuantÃ¡namo, and Approves a Kuwaitiâs Transfer', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Repatriates Moroccan From Guant&aacute;namo, and Approves a Kuwaiti&#8217;s Transfer', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Kandari, Faez Mohammed Ahmed al-', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Shokuri, Yunis Abdurrahman', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Detainees', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Carter, Ashton B', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Kuwait', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Morocco', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 12, 'major': 'N'}]",National,U.S.,compound,-0.5106
1846,Give men were released a part of a prisoner swap in March with Ll Qaedaâs branch in Semen Ran denied that the men had been freed ,2015-09-18 01:12:07+00:00,Five men were released as part of a prisoner swap in March with Al Qaedaâs branch in Yemen. Iran denied that the men had been freed.,"{'main': 'Iran Released Top Members of Al Qaeda in a Trade', 'kicker': None, 'content_kicker': None, 'print_headline': 'Iran Released Top Members of Al Qaeda in a Trade', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Iran', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Adl, Saif al-', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Nikbakht, Nour Ahmad', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Prisons and Prisoners', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,-0.5719
1847,The employment of air defense system and fighter aircraft ha spurred concern that Moscows goal includes establishing a military outpost in the Middle Last ,2015-09-19 15:23:27+00:00,The deployment of air defense systems and fighter aircraft has spurred concerns that Moscowâs goal includes establishing a military outpost in the Middle East.,"{'main': 'Russian Buildup in Syria Raises Questions on Role', 'kicker': None, 'content_kicker': None, 'print_headline': 'Russian Buildup in Syria Raises Questions on Role', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Kerry, John', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,0.5423
1848,President Drama ha just over a year to deliver on his promise to shut down the prison a goal that is hard but not hopeless ,2015-09-19 18:30:15+00:00,"President Obama has just over a year to deliver on his promise to shut down the prison, a goal that is hard but not hopeless.","{'main': 'How to Close GuantÃ¡namo', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'How to Close GuantÃ¡namo', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Editorials', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Detainees', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Military Tribunals', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Carter, Ashton B', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'House of Representatives', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Senate', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Shutdowns (Institutional)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 10, 'major': 'N'}]",Editorial,Opinion,compound,0.4973
1849,Maude led airstrikes target government building and residential neighborhood in Ana overnight on Saturday ,2015-09-19 18:35:44+00:00,Saudi-led airstrikes targeted government buildings and residential neighborhoods in Sana overnight on Saturday.,"{'main': 'Arab Coalition Bombs Yemenâs Capital, Killing Dozens', 'kicker': None, 'content_kicker': None, 'print_headline': 'Arab Coalition Bombs Yemen&#8217;s Capital, Killing Dozens', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Almosawa, Shuaib', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Houthis', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Sana (Yemen)', 'rank': 6, 'major': 'N'}]",Foreign,World,compound,0.0
1850,The White House announced that the two men were freed along with a British citizen and three Audit all of whom had been held by South rebel ,2015-09-20 17:46:49+00:00,"The White House announced that the two men were freed along with a British citizen and three Saudis, all of whom had been held by Houthi rebels.","{'main': '2 Americans Among 6 Hostages Freed in Yemen After Months of Captivity', 'kicker': None, 'content_kicker': None, 'print_headline': '2 American Hostages Freed in Yemen', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Kidnapping and Hostages', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Houthis', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Oman', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,0.2732
1851,It wa unclear how long Or Had who wa pushed out by South rebel intended to stay in Den where he arrived on Tuesday ,2015-09-22 18:42:53+00:00,"It was unclear how long Mr. Hadi, who was pushed out by Houthi rebels, intended to stay in Aden, where he arrived on Tuesday.","{'main': 'Abdu Rabbu Mansour Hadi, Deposed President, Returns to Yemen', 'kicker': None, 'content_kicker': None, 'print_headline': 'Exiled Yemeni President Returns to Visit His War-Torn Country', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Almosawa, Shuaib', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Hadi, Abdu Rabbu Mansour', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Houthis', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,-0.3818
1852,The United States held the man a a wartime prisoner for more than year government file show President Drama seek to close the wartime prison by the time he leaf office ,2015-09-22 20:36:45+00:00,"The United States held the man as a wartime prisoner for more than 13 years, government files show. President Obama seeks to close the wartime prison by the time he leaves office.","{'main': 'Saudi Held at GuantÃ¡namo Is Repatriated, Reducing Number of Detainees to 114', 'kicker': None, 'content_kicker': None, 'print_headline': 'Saudi Held at Guant&aacute;namo Is Repatriated, Reducing Number of Detainees to 114 ', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Detainees', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Shalabi, Abdul Rahman', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Carter, Ashton B', 'rank': 9, 'major': 'N'}]",National,U.S.,compound,-0.6124
1853,The sale of the vessel â amphibious assault ship that can carry troop and helicopter â wa called off after sanction imposed on Russia for it action in Crimea and Ukraine ,2015-09-23 19:44:40+00:00,The sale of the vessels â amphibious assault ships that can carry troops and helicopters â was called off after sanctions imposed on Russia for its actions in Crimea and Ukraine.,"{'main': 'Egypt Buys Two French Warships Originally Built for Russia', 'kicker': None, 'content_kicker': None, 'print_headline': ' French Ships Built for Russia Going to Egypt', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Rubin, Alissa J', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'France', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Arms Trade', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Ships and Shipping', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Military Vehicles', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Ukraine', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'European Union', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Sanctions', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 12, 'major': 'N'}]",Foreign,World,compound,-0.6249
1854,In some way the Ran teams latest criticism mirror the dispute of a decade ago when the Rush administration over many analysis objection advocated a small force in Ran ,2015-09-24 00:35:01+00:00,"In some ways, the Iraq teamâs latest criticism mirrors the disputes of a decade ago, when the Bush administration, over many analystsâ objections, advocated a small force in Iraq.","{'main': 'Military Analyst Again Raises Red Flags on Progress in Iraq', 'kicker': None, 'content_kicker': None, 'print_headline': 'Military Analyst Again Raises Red Flags on Progress in Iraq', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Hooker, Gregory (1965- )', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Espionage and Intelligence Services', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Iraq War (2003-11)', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'United States Central Command', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 11, 'major': 'N'}]",Foreign,World,compound,-0.6808
1855,In affiliated of the Islamic State claimed responsibility for the attack during prayer to commemorate the beginning of Did al Idea a major Slim holiday ,2015-09-24 12:33:31+00:00,"An affiliate of the Islamic State claimed responsibility for the attack during prayers to commemorate the beginning of Eid al-Adha, a major Muslim holiday.","{'main': 'Bombings at Mosque in Yemen Kill at Least 25', 'kicker': None, 'content_kicker': None, 'print_headline': 'World Briefing | Middle East; Yemen: Bombs Kill 25 People at Mosque', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Sana (Yemen)', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Almosawa, Shuaib', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Mosques', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Houthis', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,-0.1027
1856,The Netherlands and some Western country want the United Nations high commissioner for human right to investigate abuse in the Cement war ,2015-09-25 00:20:49+00:00,The Netherlands and some Western countries want the United Nations high commissioner for human rights to investigate abuses in the Yemeni war.,"{'main': 'Saudis Seek to Fend Off U.N. Inquiry on Yemen', 'kicker': None, 'content_kicker': None, 'print_headline': 'Saudis Seek to Fend Off U.N. Inquiry on Yemen', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Yemen', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Cumming-Bruce, Nick', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Houthis', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'War Crimes, Genocide and Crimes Against Humanity', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations Human Rights Council', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Netherlands', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': ""Zeid Ra'ad Zeid Al Hussein"", 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,-0.7184
1857,Hope Francis may give world leader a moral flogging at the United Nations General Assembly before a global summit meeting on Syria climate change and refugee ,2015-09-25 07:45:21+00:00,"Pope Francis may give world leaders a moral flogging at the United Nations General Assembly before a global summit meeting on Syria, climate change and refugees.","{'main': 'Pope Francis to Address U.N.âs Largest Gathering of World Leaders', 'kicker': 'Francis in America', 'content_kicker': None, 'print_headline': 'At the U.N., an Audience Like None That It, or a Pope, Has Seen Before ', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Francis', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Global Warming', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'General Assembly (UN)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Speeches and Statements', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Immigration and Emigration', 'rank': 11, 'major': 'N'}]",Foreign,World,compound,0.6908
1858,The stampede that killed over near Sicca spurred finger pointing with many Slim country criticizing Maude Arabians management of the rite ,2015-09-25 13:43:54+00:00,"The stampede that killed over 700 near Mecca spurred finger-pointing, with many Muslim countries criticizing Saudi Arabiaâs management of the rite.","{'main': 'Hajj Tragedy Inflames Schisms During a Pilgrimage Designed for Unity', 'kicker': None, 'content_kicker': None, 'print_headline': 'Schisms Flare After Tragedy at a Unifying Rite ', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Mecca (Saudi Arabia)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Stampedes', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Pilgrimages', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Pakistan', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,-0.8689
